,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
579,579,647,pol.social,"Nie dopuszczamy poniższych rzeczy:
- Pornografii
- Przemocy seksualnej
- Homofobii, transfobi, ksenofobi
- Rasizmu, seksizmu
- Fake newsów
- Przemocy w każdej formie do innych użytkowników
- Treści niedozwolonych polskim prawem.",nie dopuszczamy poniższych rzeczy pornografii przemocy seksualnej homofobii transfobi ksenofobi rasizmu seksizmu fake newsów przemocy w każdej formie do innych użytkowników treści niedozwolonych polskim prawem,non-Englsih,We do not allow the following items of pornography of sexual homophobia.,formal,0.9986532926559448,Other,Other
580,580,648,mindly.social,"Be nice to everybody always. No hate speech, slurs, or directing negativity towards others (including targeted deadnaming and misgendering).",be nice to everybody always no hate speech slurs or directing negativity towards others including targeted deadnaming and misgendering,English,be nice to everybody always no hate speech slurs or directing negativity towards others including targeted deadnaming and misgendering,informal,0.9753339290618896,Promotion,Promotion
581,581,649,mindly.social,Stay tasteful and legal.,stay tasteful and legal,English,stay tasteful and legal,informal,0.9839808344841003,Promotion,Promotion
582,582,650,mindly.social,Use content warnings when appropriate for NFSW or sensitive topics/media.,use content warnings when appropriate for nfsw or sensitive topicsmedia,English,use content warnings when appropriate for nfsw or sensitive topicsmedia,informal,0.9779418110847473,Instruction,Instruction
583,583,651,mindly.social,No companies/brands/corporations. (Individual self-promotion is allowed.),no companiesbrandscorporations individual selfpromotion is allowed,English,no companiesbrandscorporations individual selfpromotion is allowed,informal,0.9763458371162415,Promotion,Promotion
584,584,652,mindly.social,"English only. Due to the issues with moderating other languages, please stick to English posts/media on this server.",english only due to the issues with moderating other languages please stick to english postsmedia on this server,English,english only due to the issues with moderating other languages please stick to english postsmedia on this server,informal,0.9948693513870239,Forum,Forum
585,585,653,mindly.social,No users under 13 years of age.,no users under 13 years of age,English,no users under 13 years of age,informal,0.9963143467903137,Legal,Legal
586,586,654,mstdn.ca,No toxic and hateful speech.,no toxic and hateful speech,English,no toxic and hateful speech,informal,0.9895287156105042,Promotion,Promotion
587,587,655,mstdn.ca,No incitement of violence and no promotion of misleading or violent ideologies.,no incitement of violence and no promotion of misleading or violent ideologies,English,no incitement of violence and no promotion of misleading or violent ideologies,informal,0.9573125243186951,Promotion,Promotion
588,588,656,mstdn.ca,"No harassment, dogpiling, or unwanted advances.",no harassment dogpiling or unwanted advances,English,no harassment dogpiling or unwanted advances,informal,0.9935274720191956,Information/Explanation,Information/Explanation
589,589,657,mstdn.ca,No doxxing of other users.,no doxxing of other users,English,no doxxing of other users,informal,0.9972324967384338,Promotion,Promotion
590,590,658,mstdn.ca,No content illegal in Canada or copyrighted content that you don't own rights to.,no content illegal in canada or copyrighted content that you dont own rights to,English,no content illegal in canada or copyrighted content that you dont own rights to,informal,0.9967237114906311,Legal,Legal
591,591,659,mstdn.ca,Sexually explicit or violent media must be marked appropriately.,sexually explicit or violent media must be marked appropriately,English,sexually explicit or violent media must be marked appropriately,formal,0.9253634810447693,Legal,Legal
592,592,660,mstdn.ca,"No spamming.
Excessive posting, boosting, advertising or mass-marketing posts will be actioned accordingly and based on intent.",no spamming excessive posting boosting advertising or massmarketing posts will be actioned accordingly and based on intent,English,no spamming excessive posting boosting advertising or massmarketing posts will be actioned accordingly and based on intent,formal,0.8329859375953674,Promotion,Promotion
593,593,661,mstdn.ca,"Be yourself.
Accounts intended to impersonate or parody are not permitted, and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly.",be yourself accounts intended to impersonate or parody are not permitted and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly,English,be yourself accounts intended to impersonate or parody are not permitted and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly,formal,0.994005560874939,Legal,Legal
